tree_name	euk_clade_rep	euk_clade_size	euk_scope_len
EP00163P025600	EP01092P004910	9	6
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026298	EP01090P018914	82	10
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P026849	EP00875P007863	55	9
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027173	EP01132P023306	8	6
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027410	EP00628P037452	8	3
EP00163P027828	EP00824P009559	29	10
EP00163P027828	EP00824P009559	29	10
EP00163P027962	EP00592P010129	12	7
EP00163P027962	EP00592P010129	12	7
EP00163P027962	EP00592P010129	12	7
EP00163P027962	EP00592P010129	12	7
EP00163P027962	EP00592P010129	12	7
EP00163P027962	EP00592P010129	12	7
EP00163P027962	EP00592P010129	12	7
EP00163P028129	EP00163P000330	6	3
EP00163P028129	EP01029P032226	23	13
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P028196	EP00931P087205	6	1
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P029216	EP00163P029216	9	5
EP00163P030174	EP01036P048093	29	13
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P030840	EP01030P005642	7	5
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P031546	EP00454P012614	19	7
EP00163P033532	EP01034P002056	7	5
EP00163P033536	EP00730P010576	10	8
EP00163P033536	EP00730P010576	10	8
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP00203P007815	14	5
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P033549	EP01126P035817	38	10
EP00163P034001	EP01035P039835	10	4
EP00163P034001	EP01035P039835	10	4
EP00163P034001	EP01035P039835	10	4
EP00163P034001	EP01035P039835	10	4
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00163P034654	EP00064P005901	16	1
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P000261	EP01089P007554	73	13
EP00164P001678	EP00164P001678	16	3
EP00164P001678	EP00164P001678	16	3
EP00164P001678	EP00164P001678	16	3
EP00164P001678	EP00164P001678	16	3
EP00164P001678	EP00164P001678	16	3
EP00164P002053	EP00635P009828	13	3
EP00164P002053	EP01035P029399	48	8
EP00164P003295	EP00802P006642	273	13
EP00164P003295	EP00283P005057	258	8
EP00164P004806	EP00021P000190	95	12
EP00164P004806	EP00021P000190	95	12
EP00164P004806	EP00743P005385	14	4
EP00164P004806	EP00743P005385	14	4
EP00164P005027	EP00746P042398	13	10
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00131P006021	19	2
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005574	EP00843P005399	214	21
EP00164P005674	EP00004P009846	13	10
EP00164P005674	EP00004P009846	13	10
EP00164P005674	EP00004P009846	13	10
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P006502	EP01012P065057	5	3
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	EP00104P020776	14	9
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007550	XP_005536214.1	12	6
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00701P005287	7	2
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P007992	EP00857P003838	70	18
EP00164P009762	EP00343P005901	6	3
EP00164P009762	EP00343P005901	6	3
EP00164P009762	EP00343P005901	6	3
EP00164P009762	EP00343P005901	6	3
EP00164P009762	EP00746P007384	25	13
EP00164P009762	EP00746P007384	25	13
EP00164P009762	EP00746P007384	25	13
EP00164P009762	EP00746P007384	25	13
EP00164P010722	EP01060P012214	9	2
EP00164P010883	EP00542P003589	15	5
EP00164P011339	EP01035P065682	21	9
EP00164P011339	EP01035P065682	21	9
EP00164P011339	EP01035P065682	21	9
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P012178	EP00466P018041	83	13
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P013729	EP00756P004360	64	6
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP00803P009475	13	4
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014560	EP01121P002934	34	10
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00198P003253	101	5
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00429P072764	72	1
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P014566	EP00883P015244	101	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015331	EP00027P017618	7	3
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P015568	EP00057P028821	11	7
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017581	EP00004P000515	12	6
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P017644	EP01132P010644	5	4
EP00164P019753	EP01130P008927	8	5
EP00164P019753	EP00746P106209	17	13
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020336	EP01136P034210	7	7
EP00164P020473	EP00292P012147	8	6
EP00164P020473	EP00292P012147	8	6
EP00164P020473	EP01033P018162	22	13
EP00164P020473	EP01033P018162	22	13
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021087	EP00003P000668	5	5
EP00164P021126	EP01027P011131	9	7
EP00164P022222	EP00164P022222	21	10
EP00164P022222	EP00164P022222	21	10
EP00164P022222	EP00164P022222	21	10
EP00164P022222	EP01090P006056	14	6
EP00164P022222	EP01090P006056	14	6
EP00164P022222	EP01090P006056	14	6
EP00164P022585	EP01102P011972	7	4
EP00164P022585	EP00474P005782	15	10
EP00164P023896	EP00730P003130	21	15
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032202	EP00008P003193	16	10
EP00164P032982	EP01091P012302	7	4
EP00164P032982	EP00164P018819	26	11
EP00164P034492	EP00747P070127	10	3
EP00164P034492	EP00747P070127	10	3
EP00164P034492	EP00747P070127	10	3
EP00164P034492	EP00747P070127	10	3
EP00164P034492	EP00747P070127	10	3
EP00164P034492	EP00747P070127	10	3
EP00164P034492	EP00747P070127	10	3
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00164P035935	EP00164P035935	10	9
EP00165P000399	EP00185P006429	36	7
EP00165P000399	EP00185P006429	36	7
EP00165P000399	EP00248P015783	49	5
EP00165P000399	EP00248P015783	49	5
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00216P003920	12	4
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00165P002503	EP00895P006233	13	6
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000315	EP00264P168106	12	8
EP00166P000512	EP00469P009504	8	5
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P000894	EP00958P026113	24	6
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00166P002775	EP00038P011855	20	4
EP00167P001862	EP01134P001882	8	4
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00232P015072	15	7
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P004143	EP00563P001970	13	1
EP00167P005887	EP00263P030636	31	12
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P000798	EP01031P014575	11	6
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
EP00168P001702	EP00998P004341	10	3
