tree_name	euk_clade_rep	prok_taxa	c-ELW
EP00440P014798	EP00012P007634	Betaproteobacteria	0.00127
EP00440P014798	EP00012P007634	Myxococcota	0.000849
EP00440P014798	EP00012P007634	Thermodesulfobacteriota	0.000505
EP00440P014798	EP00012P007634	Bacillota	0.000285
EP00440P014798	EP00012P007634	Gammaproteobacteria	0.377
EP00440P014798	EP00012P007634	Alphaproteobacteria	0.000892
EP00440P014798	EP00012P007634	Actinomycetota	0.556
EP00440P014798	EP00012P007634	Campylobacterota	3.63e-05
EP00440P014798	EP00012P007634	FCB group	0.000677
EP00440P014798	EP00012P007634	Alphaproteobacteria	0.000607
EP00440P014798	EP00012P007634	Actinomycetota	0.00373
EP00440P014798	EP00012P007634	Actinomycetota	0.0581
EP00440P014798	EP00105P007374	Betaproteobacteria	1.55e-44
EP00440P014798	EP00105P007374	Actinomycetota	2.22e-28
EP00440P014798	EP00105P007374	Betaproteobacteria	0.0525
EP00440P014798	EP00105P007374	Cyanobacteriota	0.801
EP00440P014798	EP00105P007374	Gammaproteobacteria	0.00181
EP00440P014798	EP00105P007374	Deinococcota	0.00681
EP00440P014798	EP00105P007374	Alphaproteobacteria	0.00644
EP00440P014798	EP00105P007374	Actinomycetota	0.00326
EP00440P014798	EP00105P007374	Actinomycetota	0.0875
EP00440P014798	EP00105P007374	Alphaproteobacteria	7.58e-32
EP00440P014798	EP00105P007374	Bacillota	0.0224
EP00440P014798	EP00105P007374	Actinomycetota	0.0187
EP00440P014798	EP00544P005090	Actinomycetota	4.11e-22
EP00440P014798	EP00544P005090	Betaproteobacteria	0.123
EP00440P014798	EP00544P005090	Cyanobacteriota	0.449
EP00440P014798	EP00544P005090	Actinomycetota	3.68e-26
EP00440P014798	EP00544P005090	Deinococcota	0.00377
EP00440P014798	EP00544P005090	Alphaproteobacteria	0.0408
EP00440P014798	EP00544P005090	Euryarchaeota	0.123
EP00440P014798	EP00544P005090	Actinomycetota	0.0275
EP00440P014798	EP00544P005090	Alphaproteobacteria	1.32e-21
EP00440P014798	EP00544P005090	Alphaproteobacteria	0.00829
EP00440P014798	EP00544P005090	Bacillota	0.00673
EP00440P014798	EP00544P005090	Actinomycetota	0.218
EP00440P014914	EP00440P014914	Bacillota	0.5
EP00440P014914	EP00440P014914	Bacillota	0.5
EP00440P014914	EP01084P291237	Bacillota	0.433
EP00440P014914	EP01084P291237	Bacillota	0.567
EP00440P021257	EP00293P016031	Cyanobacteriota	0.0913
EP00440P021257	EP00293P016031	PVC group	0.0812
EP00440P021257	EP00293P016031	Myxococcota	0.451
EP00440P021257	EP00293P016031	PVC group	0.00324
EP00440P021257	EP00293P016031	Gammaproteobacteria	7.26e-17
EP00440P021257	EP00293P016031	Gammaproteobacteria	0.0492
EP00440P021257	EP00293P016031	FCB group	0.159
EP00440P021257	EP00293P016031	Gammaproteobacteria	9.07e-13
EP00440P021257	EP00293P016031	FCB group	0.0197
EP00440P021257	EP00293P016031	Myxococcota	0.104
EP00440P021257	EP00293P016031	Euryarchaeota	0.0412
EP00440P021257	EP00293P016031	Campylobacterota	7.22e-17
EP00440P021257	EP00467P006229	Cyanobacteriota	0.265
EP00440P021257	EP00467P006229	PVC group	0.0326
EP00440P021257	EP00467P006229	Myxococcota	0.573
EP00440P021257	EP00467P006229	PVC group	0.0115
EP00440P021257	EP00467P006229	Gammaproteobacteria	2.2700000000000002e-29
EP00440P021257	EP00467P006229	Gammaproteobacteria	0.00665
EP00440P021257	EP00467P006229	FCB group	0.0195
EP00440P021257	EP00467P006229	Gammaproteobacteria	1.02e-24
EP00440P021257	EP00467P006229	FCB group	0.0402
EP00440P021257	EP00467P006229	Myxococcota	0.051
EP00440P021257	EP00467P006229	Euryarchaeota	0.000737
EP00440P021257	EP00467P006229	Campylobacterota	2.2700000000000002e-29
EP00440P024555	EP00879P028947	Gammaproteobacteria	0.0321
EP00440P024555	EP00879P028947	Actinomycetota	3.13e-06
EP00440P024555	EP00879P028947	Bacillota	1.15e-05
EP00440P024555	EP00879P028947	Myxococcota	0.054
EP00440P024555	EP00879P028947	PVC group	0.00558
EP00440P024555	EP00879P028947	Betaproteobacteria	0.908
EP00440P024555	EP00879P028947	Cyanobacteriota	2.14e-08
EP00440P033369	EP00536P004905	Gammaproteobacteria	0.0252
EP00440P033369	EP00536P004905	Gammaproteobacteria	0.109
EP00440P033369	EP00536P004905	Gammaproteobacteria	0.00481
EP00440P033369	EP00536P004905	Betaproteobacteria	0.03
EP00440P033369	EP00536P004905	Betaproteobacteria	0.000384
EP00440P033369	EP00536P004905	Betaproteobacteria	0.112
EP00440P033369	EP00536P004905	Betaproteobacteria	0.0857
EP00440P033369	EP00536P004905	Gammaproteobacteria	0.469
EP00440P033369	EP00536P004905	Alphaproteobacteria	0.161
EP00440P033369	EP00536P004905	Alphaproteobacteria	0.00298
EP00440P044931	EP00325P029592	Actinomycetota	1.0
EP00440P046231	EP01123P010694	Bacillota	1.0
EP00440P055015	EP00262P011648	Actinomycetota	0.00326
EP00440P055015	EP00262P011648	PVC group	1.19e-33
EP00440P055015	EP00262P011648	Thermodesulfobacteriota	0.997
EP00440P055015	EP00262P011648	Euryarchaeota	9.43e-37
EP00440P055015	EP00262P011648	Thermodesulfobacteriota	5.8e-36
EP00440P055015	EP00262P011648	FCB group	2.09e-10
EP00440P055015	EP00262P011648	Actinomycetota	1.97e-36
EP00440P055015	EP00262P011648	Myxococcota	3.21e-28
EP00440P055015	EP00262P011648	Actinomycetota	3.18e-20
EP00440P055015	EP00262P011648	Myxococcota	1.9600000000000002e-33
EP00440P055015	EP00262P011648	Betaproteobacteria	5.43e-09
EP00440P055015	EP00262P011648	Euryarchaeota	1.04e-35
EP00440P055015	EP00831P082313	Chlamydiia	0.136
EP00440P055015	EP00831P082313	PVC group	0.219
EP00440P055015	EP00831P082313	Myxococcota	0.0305
EP00440P055015	EP00831P082313	Thermodesulfobacteriota	0.0475
EP00440P055015	EP00831P082313	Actinomycetota	0.0702
EP00440P055015	EP00831P082313	Myxococcota	0.0858
EP00440P055015	EP00831P082313	Alphaproteobacteria	0.0632
EP00440P055015	EP00831P082313	Gammaproteobacteria	0.00563
EP00440P055015	EP00831P082313	Euryarchaeota	0.0678
EP00440P055015	EP00831P082313	Actinomycetota	0.13
EP00440P055015	EP00831P082313	Myxococcota	0.0838
EP00440P055015	EP00831P082313	Actinomycetota	0.0615
EP00440P055015	EP01030P011781	PVC group	0.0247
EP00440P055015	EP01030P011781	Gammaproteobacteria	0.243
EP00440P055015	EP01030P011781	Gammaproteobacteria	0.074
EP00440P055015	EP01030P011781	Alphaproteobacteria	0.0441
EP00440P055015	EP01030P011781	Bacillota	0.066
EP00440P055015	EP01030P011781	Thermodesulfobacteriota	0.0142
EP00440P055015	EP01030P011781	Thermodesulfobacteriota	0.0631
EP00440P055015	EP01030P011781	Spirochaetota	0.0106
EP00440P055015	EP01030P011781	Betaproteobacteria	0.337
EP00440P055015	EP01030P011781	Nitrospirota	0.0094
EP00440P055015	EP01030P011781	PVC group	0.0228
EP00440P055015	EP01030P011781	Alphaproteobacteria	0.0911
EP00440P059679	EP00072P040446	Actinomycetota	0.5
EP00440P059679	EP00072P040446	Mycoplasmatota	0.5
EP00440P059679	EP01034P000235	Actinomycetota	0.5
EP00440P059679	EP01034P000235	Mycoplasmatota	0.5
EP00440P059679	EP01130P019103	Actinomycetota	0.5
EP00440P059679	EP01130P019103	Mycoplasmatota	0.5
EP00440P074934	EP00706P014599	Bacillota	1.0
EP00440P074934	EP01113P049758	Bacillota	1.0
EP00440P076820	EP00300P011928	Euryarchaeota	0.000245
EP00440P076820	EP00300P011928	Asgard	0.0274
EP00440P076820	EP00300P011928	Asgard	0.0107
EP00440P076820	EP00300P011928	FCB group	2.1e-08
EP00440P076820	EP00300P011928	Euryarchaeota	0.0239
EP00440P076820	EP00300P011928	Actinomycetota	0.00283
EP00440P076820	EP00300P011928	Bacillota	0.846
EP00440P076820	EP00300P011928	Myxococcota	0.0888
EP00440P076820	EP00300P011928	Myxococcota	6.66e-15
EP00440P076820	EP00300P011928	PVC group	0.00014
EP00440P076820	EP00300P011928	Euryarchaeota	1.75e-05
EP00440P076820	EP00300P011928	Gammaproteobacteria	2.21e-17
EP00440P076820	EP00737P001003	Euryarchaeota	1.13e-18
EP00440P076820	EP00737P001003	Asgard	2.15e-07
EP00440P076820	EP00737P001003	Asgard	0.0326
EP00440P076820	EP00737P001003	FCB group	2.03e-20
EP00440P076820	EP00737P001003	Euryarchaeota	3.15e-05
EP00440P076820	EP00737P001003	Alphaproteobacteria	0.000448
EP00440P076820	EP00737P001003	Myxococcota	1.04e-07
EP00440P076820	EP00737P001003	Myxococcota	0.00227
EP00440P076820	EP00737P001003	Myxococcota	0.957
EP00440P076820	EP00737P001003	PVC group	1.98e-12
EP00440P076820	EP00737P001003	Euryarchaeota	1.3299999999999999e-24
EP00440P076820	EP00737P001003	Gammaproteobacteria	0.00804
EP00440P076820	EP00927P025236	Euryarchaeota	1.18e-23
EP00440P076820	EP00927P025236	Asgard	2.41e-13
EP00440P076820	EP00927P025236	Asgard	0.0243
EP00440P076820	EP00927P025236	FCB group	1.82e-22
EP00440P076820	EP00927P025236	Euryarchaeota	6.03e-06
EP00440P076820	EP00927P025236	Alphaproteobacteria	0.172
EP00440P076820	EP00927P025236	Myxococcota	7.1e-12
EP00440P076820	EP00927P025236	Myxococcota	0.0198
EP00440P076820	EP00927P025236	Myxococcota	0.461
EP00440P076820	EP00927P025236	PVC group	3.29e-16
EP00440P076820	EP00927P025236	Euryarchaeota	1.86e-32
EP00440P076820	EP00927P025236	Gammaproteobacteria	0.322
EP00441P000783	EP00128P008207	Chloroflexota	0.5
EP00441P000783	EP00128P008207	Gammaproteobacteria	0.5
EP00441P010797	NP_001315464.1	PVC group	1.72e-58
EP00441P010797	NP_001315464.1	Gammaproteobacteria	0.0767
EP00441P010797	NP_001315464.1	PVC group	0.00105
EP00441P010797	NP_001315464.1	Gammaproteobacteria	0.0327
EP00441P010797	NP_001315464.1	Alphaproteobacteria	2.29e-14
EP00441P010797	NP_001315464.1	Thermodesulfobacteriota	9.91e-34
EP00441P010797	NP_001315464.1	Gammaproteobacteria	0.0971
EP00441P010797	NP_001315464.1	PVC group	0.00421
EP00441P010797	NP_001315464.1	Spirochaetota	0.12
EP00441P010797	NP_001315464.1	Betaproteobacteria	0.091
EP00441P010797	NP_001315464.1	FCB group	0.288
EP00441P010797	NP_001315464.1	FCB group	0.289
EP00441P015438	EP00928P028950	Alphaproteobacteria	1.0
EP00441P019543	EP00933P068302	Euryarchaeota	0.476
EP00441P019543	EP00933P068302	Gammaproteobacteria	0.104
EP00441P019543	EP00933P068302	Alphaproteobacteria	0.0604
EP00441P019543	EP00933P068302	Gammaproteobacteria	0.172
EP00441P019543	EP00933P068302	Alphaproteobacteria	0.0752
EP00441P019543	EP00933P068302	Euryarchaeota	0.113
EP00441P032217	UKI26195_1	Actinomycetota	0.000221
EP00441P032217	UKI26195_1	Bacillota	1.35e-10
EP00441P032217	UKI26195_1	Bacillota	2.83e-08
EP00441P032217	UKI26195_1	Chlamydiia	1.0
EP00441P037603	EP01126P062211	Actinomycetota	1.0
EP00441P037603	EP00503P004524	Actinomycetota	1.0
EP00441P037603	EP00230P003139	Actinomycetota	1.0
EP00441P042954	EP00596P003199	FCB group	1.0
EP00441P046872	EP00170P004261	PVC group	0.0405
EP00441P046872	EP00170P004261	Thermodesulfobacteriota	0.0639
EP00441P046872	EP00170P004261	FCB group	0.00246
EP00441P046872	EP00170P004261	Acidobacteriota	0.0109
EP00441P046872	EP00170P004261	Thermodesulfobacteriota	0.00339
EP00441P046872	EP00170P004261	Thermotogae	0.032
EP00441P046872	EP00170P004261	Actinomycetota	0.0239
EP00441P046872	EP00170P004261	PVC group	0.0677
EP00441P046872	EP00170P004261	Myxococcota	0.0026
EP00441P046872	EP00170P004261	Cyanobacteriota	0.701
EP00441P046872	EP00170P004261	Spirochaetota	0.00605
EP00441P046872	EP00170P004261	Bacillota	0.0452
EP00441P046872	EP00480P011687	Mycoplasmatota	0.00964
EP00441P046872	EP00480P011687	Thermodesulfobacteriota	0.0935
EP00441P046872	EP00480P011687	Bacillota	0.00745
EP00441P046872	EP00480P011687	FCB group	0.112
EP00441P046872	EP00480P011687	Thermodesulfobacteriota	0.123
EP00441P046872	EP00480P011687	FCB group	0.207
EP00441P046872	EP00480P011687	Mycoplasmatota	0.0143
EP00441P046872	EP00480P011687	Spirochaetota	0.0814
EP00441P046872	EP00480P011687	Spirochaetota	0.0531
EP00441P046872	EP00480P011687	Actinomycetota	0.012
EP00441P046872	EP00480P011687	Nitrospirota	0.271
EP00441P046872	EP00480P011687	Bacillota	0.0154
EP00441P046872	EP01087P009510	Gammaproteobacteria	0.00621
EP00441P046872	EP01087P009510	Chlamydiia	0.0605
EP00441P046872	EP01087P009510	FCB group	0.0482
EP00441P046872	EP01087P009510	Betaproteobacteria	0.000256
EP00441P046872	EP01087P009510	Gammaproteobacteria	0.000796
EP00441P046872	EP01087P009510	FCB group	0.182
EP00441P046872	EP01087P009510	Spirochaetota	0.104
EP00441P046872	EP01087P009510	PVC group	0.0783
EP00441P046872	EP01087P009510	Alphaproteobacteria	0.346
EP00441P046872	EP01087P009510	Gammaproteobacteria	0.0258
EP00441P046872	EP01087P009510	Spirochaetota	0.138
EP00441P046872	EP01087P009510	Gammaproteobacteria	0.00989
EP00442P012501	EP00325P031793	Asgard	0.349
EP00442P012501	EP00325P031793	Bacillota	4.44e-05
EP00442P012501	EP00325P031793	Actinomycetota	0.00619
EP00442P012501	EP00325P031793	PVC group	0.644
EP00442P012501	EP00325P031793	PVC group	0.00127
EP00442P012501	EP00325P031793	Actinomycetota	4.73e-33
EP00442P012501	EP00325P031793	Gammaproteobacteria	1.82e-33
EP00442P012501	EP00325P031793	Actinomycetota	3.83e-06
EP00442P012501	EP00536P014670	Asgard	5.93e-05
EP00442P012501	EP00536P014670	Bacillota	7.15e-09
EP00442P012501	EP00536P014670	Actinomycetota	0.997
EP00442P012501	EP00536P014670	PVC group	0.00244
EP00442P012501	EP00536P014670	PVC group	0.000168
EP00442P012501	EP00536P014670	Actinomycetota	8.31e-05
EP00442P012501	EP00536P014670	Gammaproteobacteria	8.32e-05
EP00442P012501	EP00536P014670	Actinomycetota	0.000499
EP00442P020309	EP00153P014247	Myxococcota	0.12
EP00442P020309	EP00153P014247	Betaproteobacteria	0.18
EP00442P020309	EP00153P014247	Myxococcota	0.0863
EP00442P020309	EP00153P014247	Deltaproteobacteria	0.0415
EP00442P020309	EP00153P014247	Gammaproteobacteria	0.128
EP00442P020309	EP00153P014247	Myxococcota	0.444
EP00442P020309	EP01095P002101	Myxococcota	0.0295
EP00442P020309	EP01095P002101	Betaproteobacteria	2.6e-07
EP00442P020309	EP01095P002101	Myxococcota	0.0313
EP00442P020309	EP01095P002101	Deltaproteobacteria	0.88
EP00442P020309	EP01095P002101	Gammaproteobacteria	2.61e-07
EP00442P020309	EP01095P002101	Myxococcota	0.0595
EP00442P025441	EP00053P019606	Actinomycetota	1.0
EP00442P025441	EP00659P009913	Actinomycetota	1.0
EP00442P029651	EP00413P027140	FCB group	0.0719
EP00442P029651	EP00413P027140	Bacillota	0.0587
EP00442P029651	EP00413P027140	Bacillota	0.0397
EP00442P029651	EP00413P027140	Gammaproteobacteria	0.0467
EP00442P029651	EP00413P027140	PVC group	0.149
EP00442P029651	EP00413P027140	Deinococcota	0.0224
EP00442P029651	EP00413P027140	Euryarchaeota	0.00417
EP00442P029651	EP00413P027140	Bacillota	0.0147
EP00442P029651	EP00413P027140	Alphaproteobacteria	0.379
EP00442P029651	EP00413P027140	Actinomycetota	0.0592
EP00442P029651	EP00413P027140	Actinomycetota	0.128
EP00442P029651	EP00413P027140	FCB group	0.027
EP00442P029651	EP00653P008328	FCB group	0.00745
EP00442P029651	EP00653P008328	Bacillota	0.00619
EP00442P029651	EP00653P008328	Thermodesulfobacteriota	0.0478
EP00442P029651	EP00653P008328	Gammaproteobacteria	0.0776
EP00442P029651	EP00653P008328	PVC group	0.0635
EP00442P029651	EP00653P008328	Deinococcota	0.0256
EP00442P029651	EP00653P008328	Bacillota	0.39
EP00442P029651	EP00653P008328	Campylobacterota	0.0114
EP00442P029651	EP00653P008328	PVC group	0.316
EP00442P029651	EP00653P008328	Euryarchaeota	0.00238
EP00442P029651	EP00653P008328	Bacillota	0.0119
EP00442P029651	EP00653P008328	FCB group	0.0405
EP00442P031190	EP00408P014746	Cyanobacteriota	0.327
EP00442P031190	EP00408P014746	Gammaproteobacteria	0.209
EP00442P031190	EP00408P014746	Actinomycetota	0.465
EP00442P047370	EP00638P009832	Bacillota	0.101
EP00442P047370	EP00638P009832	Alphaproteobacteria	0.00555
EP00442P047370	EP00638P009832	Chloroflexota	0.052
EP00442P047370	EP00638P009832	Bacillota	0.031
EP00442P047370	EP00638P009832	Spirochaetota	0.0331
EP00442P047370	EP00638P009832	Cyanobacteriota	0.357
EP00442P047370	EP00638P009832	Deinococcota	0.0498
EP00442P047370	EP00638P009832	Bacillota	0.00926
EP00442P047370	EP00638P009832	Bacillota	0.0216
EP00442P047370	EP00638P009832	Acidobacteriota	0.00196
EP00442P047370	EP00638P009832	Myxococcota	0.0946
EP00442P047370	EP00638P009832	Acidobacteriota	0.243
EP00442P047370	EP01013P001127	PVC group	0.00342
EP00442P047370	EP01013P001127	Alphaproteobacteria	0.194
EP00442P047370	EP01013P001127	Gammaproteobacteria	0.0715
EP00442P047370	EP01013P001127	Chloroflexota	0.023
EP00442P047370	EP01013P001127	Bacillota	0.0154
EP00442P047370	EP01013P001127	FCB group	0.278
EP00442P047370	EP01013P001127	FCB group	0.178
EP00442P047370	EP01013P001127	Thermodesulfobacteriota	0.000136
EP00442P047370	EP01013P001127	PVC group	0.207
EP00442P047370	EP01013P001127	Nitrospirota	9.57e-05
EP00442P047370	EP01013P001127	Bacillota	0.0196
EP00442P047370	EP01013P001127	Acidobacteriota	0.0101
EP00442P049948	UCG15513_1	Asgard	8.71e-19
EP00442P049948	UCG15513_1	FCB group	0.0033
EP00442P049948	UCG15513_1	Chloroflexota	4.9100000000000005e-31
EP00442P049948	UCG15513_1	Gammaproteobacteria	4.19e-16
EP00442P049948	UCG15513_1	Actinomycetota	1.18e-15
EP00442P049948	UCG15513_1	Thermodesulfobacteriota	0.253
EP00442P049948	UCG15513_1	PVC group	0.0027
EP00442P049948	UCG15513_1	Thermodesulfobacteriota	0.253
EP00442P049948	UCG15513_1	Thermodesulfobacteriota	5.81e-05
EP00442P049948	UCG15513_1	PVC group	0.488
EP00442P049948	UCG15513_1	Cyanobacteriota	1.34e-17
EP00443P001628	EP00295P022661	Alphaproteobacteria	0.144
EP00443P001628	EP00295P022661	Betaproteobacteria	0.381
EP00443P001628	EP00295P022661	Spirochaetota	0.000926
EP00443P001628	EP00295P022661	Actinomycetota	0.195
EP00443P001628	EP00295P022661	Actinomycetota	0.139
EP00443P001628	EP00295P022661	Gammaproteobacteria	0.139
EP00443P001628	EP00295P022661	Gammaproteobacteria	0.000534
EP00443P016765	EP00062P008399	Actinomycetota	3.45e-20
EP00443P016765	EP00062P008399	Betaproteobacteria	0.00243
EP00443P016765	EP00062P008399	Betaproteobacteria	0.000155
EP00443P016765	EP00062P008399	Gammaproteobacteria	8.150000000000001e-27
EP00443P016765	EP00062P008399	Gammaproteobacteria	0.00375
EP00443P016765	EP00062P008399	Gammaproteobacteria	0.000583
EP00443P016765	EP00062P008399	Gammaproteobacteria	0.0139
EP00443P016765	EP00062P008399	Alphaproteobacteria	0.891
EP00443P016765	EP00062P008399	Gammaproteobacteria	0.000425
EP00443P016765	EP00062P008399	Gammaproteobacteria	0.0137
EP00443P016765	EP00062P008399	Actinomycetota	0.074
EP00443P016765	EP00062P008399	Gammaproteobacteria	2.48e-06
EP00443P022165	EP00047P003936	FCB group	5.54e-05
EP00443P022165	EP00047P003936	PVC group	1.11e-09
EP00443P022165	EP00047P003936	FCB group	0.145
EP00443P022165	EP00047P003936	Gammaproteobacteria	7.520000000000001e-27
EP00443P022165	EP00047P003936	Acidobacteriota	0.762
EP00443P022165	EP00047P003936	PVC group	0.000121
EP00443P022165	EP00047P003936	Alphaproteobacteria	0.0716
EP00443P022165	EP00047P003936	Alphaproteobacteria	0.000267
EP00443P022165	EP00047P003936	Gammaproteobacteria	0.0193
EP00443P022165	EP00047P003936	FCB group	7.13e-19
EP00443P022165	EP00047P003936	Acidobacteriota	0.000812
EP00443P022165	EP00047P003936	FCB group	0.00081
EP00443P022758	EP00455P030767	Asgard	0.033
EP00443P022758	EP00455P030767	Asgard	0.0788
EP00443P022758	EP00455P030767	Bacillota	1.77e-05
EP00443P022758	EP00455P030767	FCB group	0.115
EP00443P022758	EP00455P030767	Actinomycetota	0.189
EP00443P022758	EP00455P030767	Actinomycetota	0.131
EP00443P022758	EP00455P030767	Actinomycetota	7.24e-05
EP00443P022758	EP00455P030767	Actinomycetota	0.189
EP00443P022758	EP00455P030767	Mycoplasmatota	0.265
EP00443P022758	EP01095P006475	Asgard	0.011
EP00443P022758	EP01095P006475	Asgard	0.114
EP00443P022758	EP01095P006475	Bacillota	0.000153
EP00443P022758	EP01095P006475	FCB group	0.437
EP00443P022758	EP01095P006475	Actinomycetota	0.268
EP00443P022758	EP01095P006475	Actinomycetota	0.0186
EP00443P022758	EP01095P006475	Actinomycetota	4.03e-06
EP00443P022758	EP01095P006475	Actinomycetota	0.0905
EP00443P022758	EP01095P006475	Mycoplasmatota	0.0612
EP00443P022758	EP01098P004592	Asgard	0.33
EP00443P022758	EP01098P004592	Asgard	0.152
EP00443P022758	EP01098P004592	Bacillota	0.000226
EP00443P022758	EP01098P004592	FCB group	0.15
EP00443P022758	EP01098P004592	Actinomycetota	0.109
EP00443P022758	EP01098P004592	Actinomycetota	0.115
EP00443P022758	EP01098P004592	Actinomycetota	7.69e-07
EP00443P022758	EP01098P004592	Actinomycetota	0.122
EP00443P022758	EP01098P004592	Mycoplasmatota	0.0227
EP00443P033634	EP00443P080902	Campylobacterota	1.0
EP00443P033634	EP00938P006930	Campylobacterota	1.0
EP00443P037420	EP01112P010814	Actinomycetota	1.0
EP00443P037420	EP00009P014667	Actinomycetota	1.0
EP00443P037420	EP00026P003028	Actinomycetota	1.0
EP00443P042772	EP00519P008816	Cyanobacteriota	1.0
EP00443P042772	EP00895P005009	Cyanobacteriota	1.0
EP00443P049026	EP00770P004300	DPANN group	0.00159
EP00443P049026	EP00770P004300	Asgard	0.123
EP00443P049026	EP00770P004300	Asgard	0.29
EP00443P049026	EP00770P004300	Thermoplasmata	0.00478
EP00443P049026	EP00770P004300	Thermoplasmata	0.000626
EP00443P049026	EP00770P004300	Euryarchaeota	0.0378
