tree,n_asg,n_bact,n_arch,n_euk,asg_mono,n_sub,allasg_sister,has_bact
EP00831P030509,60,0,0,25,False,1,NA,False
EP00050P001238,5,0,0,9,False,1,NA,False
EP00179P013983,6,0,0,30,True,1,NA,False
EP00658P059734,3,0,0,15,True,1,NA,False
EP00092P065622,18,0,0,30,False,1,NA,False
EP00092P064505,10,0,0,27,False,1,NA,False
EP00658P037918,5,0,0,30,True,1,NA,False
EP00638P004753,1,69,0,30,True,1,NA,True
EP00667P026230,12,0,0,13,True,1,NA,False
EP00439P022957,17,0,0,3,False,1,NA,False
EP00240P003680,7,1,0,20,False,1,NA,True
EP01115P015562,6,9,0,30,False,1,NA,True
EP00919P022974,36,0,0,10,False,1,NA,False
EP00565P006209,3,0,0,5,True,1,NA,False
EP00742P016012,5,31,0,14,False,1,NA,True
EP01047P103571,11,0,0,16,False,1,NA,False
EP00043P001343,10,60,0,30,False,1,NA,True
EP00928P044923,3,0,0,22,True,1,NA,False
EP00638P012391,66,0,0,18,False,1,NA,False
EP00828P021754,2,66,2,22,False,1,NA,True
EP01035P014788,5,0,0,21,True,1,NA,False
EP00613P040744,13,48,0,30,False,1,NA,True
EP00210P009168,9,32,0,30,False,1,NA,True
EP00019P008429,5,0,0,11,True,1,NA,False
EP00469P007691,4,65,0,29,False,1,NA,True
EP00029P013438,14,56,0,30,False,1,NA,True
EP00246P014985,1,69,0,28,True,1,NA,True
EP00833P018393,45,3,0,11,False,1,NA,True
EP01006P004559,26,1,6,23,False,1,NA,True
EP00929P063095,1,11,0,29,True,1,NA,True
EP00553P001803,3,0,0,15,True,1,NA,False
EP00028P014961,53,8,0,30,False,1,NA,True
EP00918P013010,6,0,0,13,True,1,NA,False
EP00060P045005,9,0,0,30,False,1,NA,False
EP01040P024528,9,61,0,18,False,1,NA,True
EP00088P033971,28,28,0,29,False,1,NA,True
EP00323P007754,48,8,0,30,False,1,NA,True
EP00865P004766,3,19,0,28,False,1,NA,True
EP00863P010995,15,0,1,30,False,1,NA,False
EP00414P002706,18,28,0,10,False,1,NA,True
EP01094P021436,70,0,0,30,True,1,NA,False
EP00028P013966,7,1,0,30,True,1,NA,True
EP00676P003772,5,41,0,30,False,1,NA,True
EP00285P013751,1,21,0,13,True,1,NA,True
EP00411P011162,8,0,0,13,True,1,NA,False
EP00275P001969,6,62,2,26,False,1,NA,True
EP00047P023908,21,0,0,11,False,1,NA,False
EP00133P001279,5,1,0,10,False,1,NA,True
EP00814P003604,11,0,0,26,True,1,NA,False
EP00746P080464,51,0,0,12,False,1,NA,False
EP00084P012024,6,0,32,21,False,1,NA,False
EP00250P004711,11,0,0,10,False,1,NA,False
EP00632P011715,2,66,2,10,False,1,NA,True
EP00971P027651,2,15,0,20,False,1,NA,True
EP00191P020016,4,1,0,23,False,1,NA,True
EP01016P040463,13,19,0,30,False,1,NA,True
EP00109P000221,8,2,0,30,False,1,NA,True
EP00012P013021,6,0,0,21,True,1,NA,False
EP00158P004905,45,0,0,19,False,1,NA,False
CEP02355.1,3,66,0,10,False,1,NA,True
EP00009P012660,13,0,1,30,True,1,NA,False
EP00071P021735,5,0,0,26,False,1,NA,False
EP01035P033472,46,0,0,25,True,1,NA,False
EP00118P023950,66,0,0,12,False,1,NA,False
EP00753P002766,1,17,0,19,True,1,NA,True
EP00111P004734,60,0,0,19,False,1,NA,False
EP01122P015533,3,0,0,25,True,1,NA,False
EP00429P004819,3,63,4,13,False,1,NA,True
EP00058P016360,6,0,0,18,True,1,NA,False
EP00060P016313,44,0,0,13,False,1,NA,False
EP01136P009651,13,0,0,14,True,1,NA,False
EP00448P035309,7,0,0,30,False,1,NA,False
EP01060P029245,2,10,0,30,False,1,NA,True
EP00753P009124,5,0,0,30,True,1,NA,False
EP00913P029767,4,62,4,11,False,1,NA,True
EP00475P002409,6,3,0,30,False,1,NA,True
EP01022P025236,8,0,0,30,False,1,NA,False
EP00661P000700,9,8,1,30,False,1,NA,True
XP_001747798.1,28,0,0,13,True,1,NA,False
EP00243P011328,13,0,0,16,True,1,NA,False
EP01133P025548,6,8,0,30,False,1,NA,True
EP01130P007889,9,0,0,10,True,1,NA,False
EP00087P000147,5,0,0,22,True,1,NA,False
EP00537P014119,66,0,1,10,False,1,NA,False
EP00270P009940,6,10,0,30,False,1,NA,True
EP00052P035234,49,0,0,23,True,1,NA,False
EP01155P014724,44,0,0,30,False,1,NA,False
EP00931P113549,12,0,0,30,True,1,NA,False
EP00031P009964,16,0,0,19,False,1,NA,False
EP01104P011743,12,0,2,30,False,1,NA,False
EP00871P005284,3,65,2,27,False,1,NA,True
EP00434P046359,9,0,0,30,True,1,NA,False
EP00679P011900,10,18,0,12,False,1,NA,True
EP01133P001159,39,3,0,30,False,1,NA,True
EP00154P004915,6,0,0,28,True,1,NA,False
EP01139P013333,15,0,0,14,True,1,NA,False
EP00070P012729,6,0,0,23,True,1,NA,False
EP01130P016849,38,0,0,30,False,1,NA,False
EP01030P005985,3,12,0,12,False,1,NA,True
EP00895P014303,4,2,0,29,False,1,NA,True
EP00164P005674,17,2,0,13,True,1,NA,True
EP00932P016051,59,8,0,20,False,1,NA,True
EP00747P041458,39,7,1,18,False,1,NA,True
EP00104P001034,24,3,0,23,False,1,NA,True
EP00131P008586,10,29,0,28,False,1,NA,True
EP00808P013398,61,0,0,30,True,1,NA,False
EP01133P029303,14,0,0,20,False,1,NA,False
EP00279P016306,10,58,2,30,False,1,NA,True
EP00351P000091,17,0,0,27,True,1,NA,False
EP00450P000160,3,0,0,20,True,1,NA,False
EP01013P031416,10,51,9,20,False,1,NA,True
EP00246P013082,6,0,0,12,True,1,NA,False
EP01012P049727,11,0,0,30,True,1,NA,False
EP00884P018617,10,0,0,30,True,1,NA,False
EP00158P010171,3,0,0,29,True,1,NA,False
EP00353P013901,9,0,0,30,False,1,NA,False
EP00905P007913,1,7,0,12,True,1,NA,True
EP01030P032248,14,0,0,23,False,1,NA,False
EP01130P006743,17,0,0,30,False,1,NA,False
EP00012P008540,10,60,0,30,False,1,NA,True
EP00036P004557,15,2,0,30,False,1,NA,True
EP01006P047311,16,0,0,10,False,1,NA,False
EP00191P013926,10,12,0,16,True,1,NA,True
EP00241P022552,27,0,0,30,False,1,NA,False
EP00406P073389,1,69,0,30,True,1,NA,True
EP00249P003311,41,0,0,30,False,1,NA,False
EP00441P017731,7,63,0,30,False,1,NA,True
EP00269P043614,7,30,0,10,False,1,NA,True
EP01047P031861,16,0,0,29,False,1,NA,False
EP00590P009297,4,0,0,30,True,1,NA,False
EP00920P001864,6,0,0,20,False,1,NA,False
EP01031P010490,9,0,0,18,True,1,NA,False
EP00611P005297,23,0,0,13,True,1,NA,False
EP00069P006569,20,0,0,24,True,1,NA,False
EP01119P005202,7,0,0,25,False,1,NA,False
EP00802P001605,8,0,2,10,False,1,NA,False
EP00616P007789,15,0,0,11,False,1,NA,False
EP01117P002123,24,3,0,22,False,1,NA,True
EP00004P022852,5,0,0,25,True,1,NA,False
EP00024P001389,40,0,0,23,True,1,NA,False
EP00487P009693,10,0,0,29,True,1,NA,False
EP00569P015104,6,64,0,11,False,1,NA,True
EP00442P012501,12,39,0,17,False,1,NA,True
EP00428P067699,3,0,0,30,True,1,NA,False
EP01102P018098,10,55,5,29,False,1,NA,True
EP00406P081673,20,0,0,15,False,1,NA,False
EP00964P154183,7,1,0,15,True,1,NA,True
EP00033P006261,9,0,0,20,True,1,NA,False
EP01094P020500,44,0,0,30,True,1,NA,False
EP00795P007590,3,0,0,19,True,1,NA,False
EP00769P001132,5,0,0,10,False,1,NA,False
EP00567P002155,27,14,0,26,True,1,NA,True
EP01087P017123,2,64,4,30,False,1,NA,True
EP00357P002335,1,9,0,20,True,1,NA,True
EP01117P000551,6,0,3,12,False,1,NA,False
EP00249P016873,1,62,7,14,True,1,NA,True
EP01031P007431,7,0,0,30,True,1,NA,False
EP01063P014813,1,6,0,16,True,1,NA,True
EP00189P013031,64,0,0,30,True,1,NA,False
EP00191P000999,21,0,0,20,False,1,NA,False
EP00652P007642,11,0,31,30,False,1,NA,False
EP00118P002295,3,0,0,20,True,1,NA,False
EP01037P010042,8,62,0,29,False,1,NA,True
EP00425P041812,16,0,0,30,True,1,NA,False
EP00953P019785,12,0,0,15,True,1,NA,False
EP00003P029796,27,0,0,23,False,1,NA,False
EP00461P001132,24,1,0,30,False,1,NA,True
EP00562P026665,14,0,0,10,False,1,NA,False
EP00268P037778,58,0,0,26,False,1,NA,False
EP01091P000181,11,8,0,9,False,1,NA,True
EP00569P010663,5,0,0,20,True,1,NA,False
EP00003P012208,8,0,0,30,False,1,NA,False
EP00933P050519,4,63,3,15,False,1,NA,True
EP00839P003992,2,68,0,3,False,1,NA,True
EP01125P007364,3,0,0,30,True,1,NA,False
EP00406P069118,47,0,0,13,False,1,NA,False
EP00406P051834,3,0,0,15,True,1,NA,False
EP01121P005241,19,47,3,18,False,1,NA,True
EP00356P009610,3,0,0,30,True,1,NA,False
EP00877P004130,40,3,0,29,False,1,NA,True
EP01063P016698,8,62,0,10,False,1,NA,True
EP00392P008746,7,62,1,30,False,1,NA,True
EP00168P013472,9,0,0,17,True,1,NA,False
EP00762P000372,6,0,0,20,True,1,NA,False
EP00957P097500,6,0,0,16,True,1,NA,False
NP_973729.1,5,46,2,30,False,1,NA,True
EP00258P050436,32,0,0,17,False,1,NA,False
EP00840P007973,3,0,0,20,False,1,NA,False
EP01136P031732,13,0,0,25,False,1,NA,False
EP01018P011400,9,0,0,30,True,1,NA,False
EP00581P036777,28,0,0,10,True,1,NA,False
EP00520P007355,12,9,0,30,False,1,NA,True
EP00884P005518,8,0,0,8,False,1,NA,False
EP01090P021508,3,0,0,19,True,1,NA,False
EP00104P041324,61,0,0,27,False,1,NA,False
EP00435P009133,7,0,0,11,True,1,NA,False
EP00117P038886,5,27,0,30,False,1,NA,True
EP01043P042196,5,0,0,18,True,1,NA,False
EP00736P011255,6,0,0,30,True,1,NA,False
EP01061P039476,6,1,0,14,False,1,NA,True
EP00874P010567,3,0,0,18,True,1,NA,False
EP00118P026767,20,0,0,23,True,1,NA,False
EP00024P007962,5,0,0,30,False,1,NA,False
EP01136P004852,5,16,0,30,False,1,NA,True
EP00037P031595,14,0,0,29,True,1,NA,False
EP01031P049596,8,0,0,10,False,1,NA,False
EP00826P028515,11,0,0,10,True,1,NA,False
EP00475P008474,3,0,0,13,True,1,NA,False
XP_002991685.1,39,0,0,30,True,1,NA,False
EP00060P010872,1,7,0,14,True,1,NA,True
XP_004338622.1,14,0,0,28,False,1,NA,False
EP00074P019328,5,15,0,14,True,1,NA,True
EP00964P160971,15,2,0,13,False,1,NA,True
EP00315P053178,13,27,0,19,False,1,NA,True
EP00927P082543,5,0,0,30,False,1,NA,False
EP00613P082421,3,63,4,27,False,1,NA,True
EP00656P016508,14,0,0,30,True,1,NA,False
EP00920P014617,11,0,0,30,False,1,NA,False
EP00106P014165,1,12,0,25,True,1,NA,True
EP00437P069390,3,0,0,30,True,1,NA,False
EP00102P012960,3,7,0,16,False,1,NA,True
EP00672P017466,33,0,0,13,False,1,NA,False
EP01090P002926,29,0,0,30,False,1,NA,False
EP01114P015020,15,0,0,26,True,1,NA,False
EP01124P026998,11,13,0,30,False,1,NA,True
EP00264P195439,5,0,0,11,True,1,NA,False
EP00042P001251,5,0,0,12,True,1,NA,False
EP00494P016817,10,0,0,21,True,1,NA,False
EP01039P015639,1,12,0,26,True,1,NA,True
EP00668P044784,23,3,0,11,True,1,NA,True
EP01155P049593,11,19,0,12,False,1,NA,True
EP01031P045191,11,0,0,30,True,1,NA,False
EP01022P036266,11,0,0,15,False,1,NA,False
EP01136P030731,70,0,0,17,False,1,NA,False
EP00922P049736,5,0,0,17,True,1,NA,False
EP01097P008855,57,0,0,14,True,1,NA,False
EP01136P000146,1,6,0,30,True,1,NA,True
EP00264P201666,10,8,0,30,False,1,NA,True
KAA6366183.1,15,0,0,12,True,1,NA,False
EP00404P041255,10,34,0,26,False,1,NA,True
EP00274P006006,3,67,0,30,False,1,NA,True
EP00456P037410,5,0,0,11,True,1,NA,False
EP00429P068545,3,0,0,3,False,1,NA,False
EP00979P007453,1,7,0,16,True,1,NA,True
EP00246P003949,3,0,0,26,True,1,NA,False
EP00434P034127,13,48,0,29,False,1,NA,True
EP00007P008054,56,0,0,30,True,1,NA,False
EP00439P062139,9,0,0,12,True,1,NA,False
EP01120P016910,3,0,0,30,True,1,NA,False
EP00013P019832,1,69,0,30,True,1,NA,True
EP00656P026669,9,54,7,30,False,1,NA,True
EP00933P063218,3,63,4,15,False,1,NA,True
EP00880P011705,7,0,0,29,False,1,NA,False
EP00927P009673,17,29,0,19,False,1,NA,True
XP_031505722.1,9,2,0,13,False,1,NA,True
EP00058P026793,17,53,0,30,False,1,NA,True
EP01051P020161,8,32,2,14,False,1,NA,True
EP00542P021962,26,0,0,30,False,1,NA,False
EP00730P020445,5,1,1,30,False,1,NA,True
EP00271P005687,9,0,0,17,True,1,NA,False
EP00437P070849,5,0,0,14,False,1,NA,False
EP00078P028198,5,36,0,18,False,1,NA,True
EP00340P007233,7,5,0,17,True,1,NA,True
EP00751P009645,3,49,5,30,False,1,NA,True
EP00259P017964,6,31,0,8,False,1,NA,True
EP00088P018366,6,0,0,30,True,1,NA,False
EP00613P024007,17,9,0,30,False,1,NA,True
EP00905P005409,9,3,0,21,False,1,NA,True
EP00074P053341,10,29,0,10,False,1,NA,True
EP00429P043342,1,5,0,9,True,1,NA,True
EP00051P003046,14,10,0,27,False,1,NA,True
EP00137P011157,5,4,0,16,False,1,NA,True
EP00418P013350,9,18,0,18,False,1,NA,True
EP00039P015222,5,0,0,22,True,1,NA,False
EP00116P010558,6,0,0,15,False,1,NA,False
EP00201P019777,7,0,0,30,False,1,NA,False
XP_002990466.2,51,0,0,30,True,1,NA,False
EP01136P030208,1,15,0,24,True,1,NA,True
EP00428P069408,5,0,0,12,True,1,NA,False
EP01035P043488,29,0,0,30,False,1,NA,False
EP01118P014067,15,52,3,30,False,1,NA,True
EP01114P016108,23,0,0,30,True,1,NA,False
EP00865P001049,4,25,0,14,False,1,NA,True
EP00117P010703,3,0,0,17,True,1,NA,False
EP00061P015705,17,0,0,15,False,1,NA,False
EP00503P004369,9,5,0,30,False,1,NA,True
EP00456P071691,11,3,0,24,False,1,NA,True
EP01052P074444,36,0,0,30,False,1,NA,False
EP01136P006744,3,0,0,14,True,1,NA,False
EP00173P003320,25,0,0,23,False,1,NA,False
EP00598P010275,8,59,2,14,False,1,NA,True
EP00826P034580,5,0,0,23,True,1,NA,False
EP01155P037708,5,0,0,30,True,1,NA,False
EP00030P000998,4,16,0,27,False,1,NA,True
EP00443P085632,44,0,0,11,False,1,NA,False
EP00932P008663,16,0,0,30,False,1,NA,False
XP_005794593.1,15,55,0,30,False,1,NA,True
EP01102P022458,5,0,0,10,True,1,NA,False
EP00967P139445,13,0,0,24,True,1,NA,False
EP00537P018534,12,48,10,11,False,1,NA,True
EP00205P003127,6,57,0,20,False,1,NA,True
EP00240P005219,33,0,0,22,False,1,NA,False
EP01022P005449,24,46,0,10,False,1,NA,True
EP01062P070372,3,11,0,30,False,1,NA,True
EP00323P009863,10,0,0,13,True,1,NA,False
EP00440P043323,2,0,2,16,False,1,NA,False
EP00544P006852,3,0,0,16,True,1,NA,False
EP00250P000854,3,0,0,29,True,1,NA,False
EP00404P060826,7,2,0,15,False,1,NA,True
EP00669P014220,28,0,0,20,False,1,NA,False
EP00295P003435,12,6,0,10,False,1,NA,True
EP01103P003456,6,0,0,29,True,1,NA,False
EP00759P051803,36,0,0,13,False,1,NA,False
EP00656P016767,3,39,0,30,False,1,NA,True
EP00914P009805,18,3,0,30,False,1,NA,True
EP01139P002503,6,0,0,29,True,1,NA,False
EP01094P000265,3,0,0,25,True,1,NA,False
EP00933P026054,3,0,0,25,True,1,NA,False
EP01006P012466,45,0,0,17,True,1,NA,False
EP00043P001939,27,0,0,30,True,1,NA,False
EP01041P016835,1,29,0,11,True,1,NA,True
EP00188P000170,16,0,0,15,True,1,NA,False
EP00879P029185,5,0,0,13,True,1,NA,False
EP01133P010612,1,30,0,30,True,1,NA,True
EP00515P010032,10,34,0,30,False,1,NA,True
EP00288P020147,16,0,0,26,True,1,NA,False
EP00148P003577,3,45,0,30,False,1,NA,True
EP00418P098374,3,26,1,28,False,1,NA,True
EP00294P005932,12,30,0,30,False,1,NA,True
EP00192P006270,14,0,0,30,False,1,NA,False
EP00759P048511,25,0,0,13,False,1,NA,False
EP00847P002953,7,0,0,29,True,1,NA,False
EP00091P004320,7,0,0,15,True,1,NA,False
EP00746P004777,9,3,0,23,False,1,NA,True
EP00427P052360,52,0,0,24,False,1,NA,False
EP01122P016324,9,0,0,30,True,1,NA,False
EP00843P018367,10,10,0,30,False,1,NA,True
EP00042P048008,3,0,0,14,True,1,NA,False
EP00042P021833,1,16,0,30,True,1,NA,True
EP00740P022020,3,0,0,28,True,1,NA,False
EP00411P025062,11,58,1,30,False,1,NA,True
NP_586244.1,26,0,0,30,True,1,NA,False
EP01083P228730,10,1,0,22,False,1,NA,True
EP00826P025679,60,0,0,21,False,1,NA,False
EP00929P106585,1,9,0,25,True,1,NA,True
EP00742P021054,5,0,0,28,True,1,NA,False
EP00675P011107,29,0,0,24,True,1,NA,False
EP00747P060256,5,0,0,17,True,1,NA,False
EP01037P035619,12,0,0,14,False,1,NA,False
EP00456P072200,5,0,0,10,True,1,NA,False
EP00054P024450,57,0,0,30,True,1,NA,False
EP00563P013725,13,56,1,30,False,1,NA,True
EP01037P027202,16,0,0,23,False,1,NA,False
EP00013P004401,8,0,0,11,True,1,NA,False
EP00064P011156,5,0,0,17,True,1,NA,False
EP00877P009509,12,0,0,29,False,1,NA,False
EP00440P024339,5,30,0,5,False,1,NA,True
EP00268P063863,58,0,0,30,True,1,NA,False
EP00411P108500,8,0,0,21,False,1,NA,False
EP00831P043849,7,20,0,29,False,1,NA,True
EP00747P191440,10,0,0,30,False,1,NA,False
EP01096P012750,17,53,0,30,False,1,NA,True
EP00012P000004,7,1,0,10,False,1,NA,True
EP00470P004744,9,2,0,30,False,1,NA,True
EP00705P058759,26,0,0,13,True,1,NA,False
EP01017P044348,26,0,0,25,True,1,NA,False
EP00160P006158,3,0,0,16,True,1,NA,False
EP01050P055910,25,0,0,12,False,1,NA,False
EP00628P030809,15,52,3,30,False,1,NA,True
EP00461P004095,9,0,0,10,True,1,NA,False
EP01037P027161,45,3,0,28,False,1,NA,True
EP00217P013314,13,57,0,22,False,1,NA,True
EP01133P028274,23,0,0,27,True,1,NA,False
EP00215P009910,3,65,2,20,False,1,NA,True
EP00654P015887,5,0,0,11,True,1,NA,False
EP00879P025159,8,50,0,30,False,1,NA,True
EP00223P002657,8,56,6,23,False,1,NA,True
EP01012P048963,14,0,1,11,False,1,NA,False
EP00047P022079,16,0,0,19,False,1,NA,False
EP00104P029246,9,5,0,29,False,1,NA,True
EP01094P027447,26,0,0,9,False,1,NA,False
EP00002P033342,14,0,0,30,True,1,NA,False
EP00217P008436,18,0,0,21,True,1,NA,False
EP00475P010447,5,0,0,15,True,1,NA,False
EP00746P049261,16,11,0,11,False,1,NA,True
EP00021P005906,12,1,0,30,False,1,NA,True
EP00049P010161,3,0,0,30,True,1,NA,False
EP01057P002333,10,33,0,13,False,1,NA,True
EP00038P012545,5,15,0,30,True,1,NA,True
EP00815P003273,3,0,0,30,True,1,NA,False
EP00796P009888,8,34,5,16,False,1,NA,True
EP00735P003417,7,30,0,15,False,1,NA,True
EP00850P011735,3,12,2,18,False,1,NA,True
EP00323P013384,1,7,0,30,True,1,NA,True
EP01001P001779,12,0,0,17,False,1,NA,False
EP00370P002835,35,0,0,30,True,1,NA,False
EP01094P029390,6,0,0,25,False,1,NA,False
EP01048P000072,2,5,20,30,False,1,NA,True
EP00916P024215,10,0,0,18,True,1,NA,False
EP01012P060347,8,0,0,12,True,1,NA,False
EP00694P001223,5,0,0,18,True,1,NA,False
EP01029P019519,12,0,0,14,False,1,NA,False
EP00455P045928,6,0,0,30,True,1,NA,False
EP01032P013777,7,0,0,16,True,1,NA,False
EP00351P003590,9,0,0,16,True,1,NA,False
EP01053P006723,10,0,0,28,False,1,NA,False
EP00401P039245,2,15,0,29,False,1,NA,True
EP00207P001290,5,0,0,30,False,1,NA,False
EP00180P000495,13,0,0,17,False,1,NA,False
EP01024P015698,33,0,0,12,False,1,NA,False
EP01084P243981,11,0,0,18,True,1,NA,False
EP00644P012729,48,0,0,30,True,1,NA,False
EP00686P011961,3,0,0,14,True,1,NA,False
XP_009492484.1,8,0,0,20,True,1,NA,False
EP00397P054221,5,0,0,16,False,1,NA,False
EP00418P000338,8,18,0,11,False,1,NA,True
KAA6366211.1,5,0,0,11,True,1,NA,False
EP00611P026589,7,0,0,10,False,1,NA,False
EP01064P027405,5,0,0,30,False,1,NA,False
EP00195P000326,12,0,0,13,True,1,NA,False
EP01023P047675,37,0,0,17,True,1,NA,False
EP00166P000512,3,2,0,10,True,1,NA,True
EP01156P023901,18,0,0,30,False,1,NA,False
EP00322P001900,5,0,0,20,True,1,NA,False
EP00561P004632,7,0,0,17,False,1,NA,False
EP01037P006394,46,0,0,12,False,1,NA,False
EP00246P017111,3,0,0,30,True,1,NA,False
EP01106P018343,5,0,0,26,True,1,NA,False
EP00151P003898,5,0,0,10,True,1,NA,False
EP00825P020217,4,65,0,22,False,1,NA,True
EP00873P006038,19,3,0,26,False,1,NA,True
EP01036P058175,12,0,0,28,True,1,NA,False
EP00747P162130,3,0,0,17,True,1,NA,False
EP01033P006158,4,47,0,17,False,1,NA,True
EP00352P004277,6,0,0,30,False,1,NA,False
EP00631P001816,3,2,0,13,True,1,NA,True
EP01129P016659,3,0,0,18,False,1,NA,False
EP01052P006902,7,0,0,19,False,1,NA,False
EP00038P004713,12,0,0,30,True,1,NA,False
EP00403P027146,10,0,0,13,False,1,NA,False
EP00746P045422,52,0,0,27,False,1,NA,False
EP01042P023342,5,0,0,25,True,1,NA,False
EP01127P020435,26,0,0,28,False,1,NA,False
EP00645P014937,24,0,0,20,True,1,NA,False
EP00419P070565,64,0,0,21,False,1,NA,False
EP00755P001098,1,3,0,13,True,1,NA,True
EP00922P052715,4,0,0,17,True,1,NA,False
EP00675P011933,3,0,0,22,True,1,NA,False
EP00437P031968,21,0,0,19,False,1,NA,False
EP00970P020084,3,0,0,30,True,1,NA,False
EP00598P014767,8,23,0,15,False,1,NA,True
EP00919P016676,9,0,0,13,False,1,NA,False
EP01013P028723,9,1,0,18,False,1,NA,True
EP00333P008875,3,0,0,27,True,1,NA,False
EP00079P032657,3,31,1,30,False,1,NA,True
EP01030P020062,21,0,0,17,False,1,NA,False
EP01117P009310,5,65,0,26,False,1,NA,True
EP00800P022264,13,3,0,21,True,1,NA,True
EP01137P012480,8,0,0,22,True,1,NA,False
EP00107P002673,56,0,0,17,False,1,NA,False
EP00611P020060,10,0,15,20,False,1,NA,False
EP00468P013781,36,0,0,11,False,1,NA,False
EP00168P010575,4,18,0,15,False,1,NA,True
EP00746P061429,3,0,0,12,True,1,NA,False
EP00874P004564,39,0,0,20,False,1,NA,False
EP00292P020840,37,0,0,25,False,1,NA,False
EP00820P022108,20,0,0,30,True,1,NA,False
EP00304P005735,1,35,0,29,True,1,NA,True
EP00343P006176,14,0,1,30,False,1,NA,False
EP00411P060697,34,14,0,8,False,1,NA,True
EP01036P043658,7,2,0,27,False,1,NA,True
EP00282P030711,5,0,0,16,False,1,NA,False
EP01155P023631,29,28,0,17,False,1,NA,True
EP00333P010255,5,0,0,3,True,1,NA,False
EP00450P028291,2,15,0,16,False,1,NA,True
EP00740P005766,3,0,0,29,True,1,NA,False
EP00435P047393,70,0,0,25,False,1,NA,False
EP00192P003248,10,59,1,24,False,1,NA,True
EP00845P003288,7,63,0,24,False,1,NA,True
EP00072P042859,3,0,3,25,False,1,NA,False
EP00928P064001,5,0,0,21,False,1,NA,False
EP00437P031925,66,3,0,27,False,1,NA,True
EP00397P059932,5,0,0,26,True,1,NA,False
EP00670P003712,52,7,0,15,False,1,NA,True
EP01022P012191,13,0,0,20,False,1,NA,False
EP00256P067242,3,0,0,17,True,1,NA,False
EP01107P013912,13,0,0,12,False,1,NA,False
EP01019P001056,6,12,0,21,True,1,NA,True
EP00428P001253,6,12,0,15,True,1,NA,True
EP01013P022110,9,8,0,30,False,1,NA,True
EP01083P092309,4,63,3,17,False,1,NA,True
EP01083P179287,1,3,0,18,True,1,NA,True
EP00167P005887,12,1,0,18,False,1,NA,True
EP01093P014874,32,0,0,12,False,1,NA,False
EP00602P004079,5,0,0,13,True,1,NA,False
EP00054P016662,5,0,0,15,False,1,NA,False
EP00276P010715,66,0,0,11,False,1,NA,False
EP00621P012542,3,60,7,22,False,1,NA,True
EP01016P000476,9,0,0,27,True,1,NA,False
EP00051P016459,4,0,0,30,True,1,NA,False
EP01035P024280,33,0,0,19,True,1,NA,False
EP01028P011230,32,0,0,23,False,1,NA,False
EP00797P020258,4,62,4,23,False,1,NA,True
EP00443P103416,1,3,0,21,True,1,NA,True
EP00658P046545,5,0,0,17,False,1,NA,False
EP00547P012675,9,33,0,30,False,1,NA,True
EP00057P008537,16,0,1,30,False,1,NA,False
EP01040P012002,6,64,0,30,False,1,NA,True
EP01126P050135,51,0,0,10,False,1,NA,False
EP00854P031374,3,0,0,30,True,1,NA,False
EP01030P034282,45,0,0,19,False,1,NA,False
EP00856P003130,9,3,0,30,False,1,NA,True
EP00520P001955,12,18,0,14,False,1,NA,True
EP00293P019531,3,0,0,28,True,1,NA,False
EP01045P010657,48,12,0,9,False,1,NA,True
EP00801P006752,5,0,0,12,True,1,NA,False
EP00667P035099,27,0,0,29,False,1,NA,False
EP00706P012228,13,55,2,30,False,1,NA,True
EP00829P003043,66,0,0,19,False,1,NA,False
EP01006P010217,8,61,1,30,False,1,NA,True
EP01135P006326,2,15,0,10,False,1,NA,True
EP01017P048524,5,62,3,25,False,1,NA,True
EP01036P054505,55,0,0,16,False,1,NA,False
EP01025P011162,16,0,0,14,False,1,NA,False
EP00668P014369,11,57,0,30,False,1,NA,True
EP00857P007159,3,64,3,18,False,1,NA,True
EP00213P001010,9,46,14,30,False,1,NA,True
EP01012P059707,46,7,0,30,False,1,NA,True
EP01096P006289,5,0,0,10,True,1,NA,False
EP01041P031602,10,0,0,30,False,1,NA,False
EP00547P000577,32,2,0,13,True,1,NA,True
EP00746P063369,6,0,0,17,True,1,NA,False
EP00891P005339,9,3,0,10,False,1,NA,True
EP00098P020492,43,0,0,30,False,1,NA,False
EP00284P014899,6,0,0,13,True,1,NA,False
EP00668P035146,10,0,0,13,False,1,NA,False
EP00926P018105,2,62,6,30,False,1,NA,True
EP00472P013679,7,0,0,30,True,1,NA,False
EP00401P013386,4,58,8,30,False,1,NA,True
EP00297P003358,15,0,0,25,True,1,NA,False
EP01108P007008,5,0,0,13,False,1,NA,False
EP00808P019131,20,0,0,30,False,1,NA,False
XP_006603861.1,2,0,16,15,False,1,NA,False
EP01110P000585,23,0,0,10,False,1,NA,False
EP00314P001949,1,5,0,15,True,1,NA,True
